T_SIGN	BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	3373	3.23996	3.27948	0.00100328
1	3374	3.24515	3.27947	0.00100304
1	3375	3.26131	3.27947	0.00100275
1	3376	3.27599	3.27947	0.00100246
1	3377	3.27962	3.27947	0.00100216
1	3378	3.25616	3.27946	0.00100189
1	3379	3.19644	3.27944	0.00100189
1	3380	3.21179	3.27942	0.00100179
1	3381	3.26782	3.27941	0.0010015
1	3382	3.27657	3.27941	0.00100121
1	3383	3.27719	3.27941	0.00100091
1	3384	3.27458	3.27941	0.00100062
1	3385	3.25756	3.2794	0.00100034
1	3386	3.24208	3.27939	0.00100011
1	3387	3.25468	3.27938	0.00099984
1	3388	3.26287	3.27938	0.000999557
1	3389	3.25308	3.27937	0.000999292
1	3390	3.24953	3.27936	0.000999036
1	3391	3.27168	3.27936	0.000998744
1	3392	3.28861	3.27936	0.000998453
1	3393	3.29131	3.27937	0.000998165
1	3394	3.29212	3.27937	0.000997878
1	3395	3.29233	3.27937	0.000997591
1	3396	3.28566	3.27938	0.000997299
1	3397	3.29278	3.27938	0.000997013
1	3398	3.30611	3.27939	0.000996751
1	3399	3.30775	3.2794	0.000996493
1	3400	3.30686	3.2794	0.000996232
1	3401	3.29893	3.27941	0.000995956
1	3402	3.28276	3.27941	0.000995664
1	3403	3.27979	3.27941	0.000995371
1	3404	3.29364	3.27942	0.000995088
1	3405	3.30563	3.27942	0.000994825
1	3406	3.31123	3.27943	0.000994577
1	3407	3.29334	3.27944	0.000994293
1	3408	3.23581	3.27942	0.000994084
1	3409	3.24095	3.27941	0.000993856
1	3410	3.309	3.27942	0.000993603
1	3411	3.3239	3.27943	0.000993397
1	3412	3.30282	3.27944	0.00099313
1	3413	3.27604	3.27944	0.000992839
1	3414	3.26524	3.27944	0.000992557
1	3415	3.27401	3.27943	0.000992268
1	3416	3.29068	3.27944	0.000991983
1	3417	3.30175	3.27944	0.000991714
1	3418	3.3025	3.27945	0.000991447
1	3419	3.29429	3.27946	0.000991166
1	3420	3.28364	3.27946	0.000990877
1	3421	3.27765	3.27946	0.000990588
1	3422	3.27879	3.27946	0.000990298
1	3423	3.28689	3.27946	0.000990011
1	3424	3.29174	3.27946	0.000989728
1	3425	3.29029	3.27946	0.000989445
1	3426	3.28909	3.27947	0.00098916
1	3427	3.28832	3.27947	0.000988874
1	3428	3.27877	3.27947	0.000988586
1	3429	3.26276	3.27946	0.00098831
1	3430	3.26167	3.27946	0.000988035
1	3431	3.26823	3.27946	0.000987753
1	3432	3.26655	3.27945	0.000987472
1	3433	3.29414	3.27946	0.000987194
1	3434	3.3171	3.27947	0.000986967
1	3435	3.29951	3.27947	0.000986697
1	3436	3.27264	3.27947	0.000986412
1	3437	3.26964	3.27947	0.000986129
1	3438	3.27414	3.27947	0.000985843
1	3439	3.27869	3.27947	0.000985557
1	3440	3.29025	3.27947	0.000985275
1	3441	3.30065	3.27948	0.000985008
1	3442	3.29824	3.27948	0.000984737
1	3443	3.28886	3.27948	0.000984455
1	3444	3.27232	3.27948	0.000984171
1	3445	3.23482	3.27947	0.000983971
1	3446	3.22493	3.27945	0.000983813
1	3447	3.24588	3.27944	0.000983575
1	3448	3.25626	3.27944	0.000983313
1	3449	3.23556	3.27942	0.00098311
1	3450	3.20786	3.2794	0.000983044
1	3451	3.22353	3.27939	0.000982893
1	3452	3.25491	3.27938	0.000982633
1	3453	3.2679	3.27938	0.000982354
1	3454	3.25812	3.27937	0.000982089
1	3455	3.23572	3.27936	0.000981886
1	3456	3.20968	3.27934	0.000981809
1	3457	3.15401	3.2793	0.000982194
1	3458	3.16373	3.27927	0.000982479
1	3459	3.21394	3.27925	0.000982376
1	3460	3.20208	3.27923	0.000982345
1	3461	3.19234	3.2792	0.000982382
1	3462	3.20396	3.27918	0.000982339
1	3463	3.21884	3.27916	0.00098221
1	3464	3.22142	3.27915	0.000982068
1	3465	3.19449	3.27912	0.000982088
1	3466	3.15806	3.27909	0.000982426
1	3467	3.17068	3.27906	0.00098264
1	3468	3.19585	3.27903	0.000982649
1	3469	3.21373	3.27901	0.000982546
1	3470	3.20869	3.27899	0.000982472
1	3471	3.17854	3.27896	0.000982615
1	3472	3.19018	3.27894	0.000982665
1	3473	3.20977	3.27892	0.000982584
1	3474	3.22116	3.2789	0.000982442
1	3475	3.22187	3.27889	0.000982296
1	3476	3.20602	3.27886	0.000982237
1	3477	3.2099	3.27884	0.000982155
1	3478	3.23181	3.27883	0.000981965
1	3479	3.23301	3.27882	0.000981771
1	3480	3.20788	3.2788	0.000981701
1	3481	3.19677	3.27877	0.000981702
1	3482	3.21945	3.27876	0.000981568
1	3483	3.23056	3.27874	0.000981383
1	3484	3.22568	3.27873	0.00098122
1	3485	3.22827	3.27871	0.000981045
1	3486	3.24064	3.2787	0.000980824
1	3487	3.24745	3.27869	0.000980584
1	3488	3.24831	3.27868	0.000980342
1	3489	3.25836	3.27868	0.000980078
1	3490	3.26828	3.27868	0.000979802
1	3491	3.24965	3.27867	0.000979556
1	3492	3.20486	3.27865	0.000979504
1	3493	3.2102	3.27863	0.000979419
1	3494	3.26086	3.27862	0.000979152
1	3495	3.28059	3.27862	0.000978872
1	3496	3.25045	3.27861	0.000978625
1	3497	3.23478	3.2786	0.000978426
1	3498	3.28879	3.2786	0.00097815
1	3499	3.32205	3.27862	0.00097795
1	3500	3.3282	3.27863	0.000977773
1	3501	3.31847	3.27864	0.00097756
1	3502	3.30487	3.27865	0.000977309
1	3503	3.3067	3.27866	0.000977063
1	3504	3.30848	3.27867	0.000976821
1	3505	3.29662	3.27867	0.000976556
1	3506	3.31448	3.27868	0.000976331
1	3507	3.36334	3.27871	0.000976351
1	3508	3.37738	3.27873	0.000976478
1	3509	3.3614	3.27876	0.000976484
1	3510	3.36388	3.27878	0.000976506
1	3511	3.36427	3.27881	0.000976532
1	3512	3.35592	3.27883	0.000976501
1	3513	3.36093	3.27885	0.000976502
1	3514	3.36801	3.27888	0.000976554
1	3515	3.35692	3.2789	0.000976528
1	3516	3.3255	3.27891	0.000976341
1	3517	3.31377	3.27892	0.000976113
1	3518	3.33031	3.27894	0.000975945
1	3519	3.28133	3.27894	0.000975668
1	3520	3.26718	3.27893	0.000975397
1	3521	3.30192	3.27894	0.000975141
1	3522	3.31971	3.27895	0.000974933
1	3523	3.35149	3.27897	0.000974874
1	3524	3.35385	3.27899	0.000974829
1	3525	3.34903	3.27901	0.000974755
1	3526	3.34254	3.27903	0.000974645
1	3527	3.3316	3.27905	0.000974482
1	3528	3.32674	3.27906	0.0009743
1	3529	3.33488	3.27908	0.000974152
1	3530	3.32466	3.27909	0.000973962
1	3531	3.30605	3.2791	0.000973716
1	3532	3.31432	3.27911	0.000973491
1	3533	3.33299	3.27912	0.000973335
1	3534	3.34451	3.27914	0.000973236
1	3535	3.32823	3.27915	0.000973059
1	3536	3.2506	3.27915	0.000972818
1	3537	3.26436	3.27914	0.000972552
1	3538	3.30504	3.27915	0.000972304
1	3539	3.26415	3.27915	0.000972039
1	3540	3.29784	3.27915	0.000971779
1	3541	3.32312	3.27916	0.000971583
1	3542	3.30306	3.27917	0.000971333
1	3543	3.28022	3.27917	0.000971058
1	3544	3.30972	3.27918	0.000970823
1	3545	3.34901	3.2792	0.000970749
1	3546	3.36024	3.27922	0.000970744
1	3547	3.33981	3.27924	0.00097062
1	3548	3.31487	3.27925	0.000970399
1	3549	3.31911	3.27926	0.00097019
1	3550	3.32943	3.27927	0.00097002
1	3551	3.33106	3.27929	0.000969857
1	3552	3.33071	3.2793	0.000969691
1	3553	3.32602	3.27932	0.000969508
1	3554	3.31074	3.27932	0.000969275
1	3555	3.30973	3.27933	0.00096904
1	3556	3.32934	3.27935	0.00096887
1	3557	3.33897	3.27936	0.000968742
1	3558	3.31233	3.27937	0.000968514
1	3559	3.21926	3.27936	0.00096839
1	3560	3.18387	3.27933	0.000968489
1	3561	3.25131	3.27932	0.000968249
1	3562	3.29697	3.27933	0.00096799
1	3563	3.31722	3.27934	0.000967777
1	3564	3.32053	3.27935	0.000967574
1	3565	3.31253	3.27936	0.000967347
1	3566	3.30194	3.27936	0.000967097
1	3567	3.28332	3.27937	0.000966826
1	3568	3.23779	3.27935	0.000966626
1	3569	3.22821	3.27934	0.000966461
1	3570	3.26144	3.27933	0.000966203
1	3571	3.27765	3.27933	0.000965933
1	3572	3.27539	3.27933	0.000965663
1	3573	3.25283	3.27933	0.000965421
1	3574	3.21808	3.27931	0.000965303
1	3575	3.20889	3.27929	0.000965234
1	3576	3.23315	3.27928	0.00096505
1	3577	3.25626	3.27927	0.000964802
1	3578	3.25765	3.27926	0.000964551
1	3579	3.2547	3.27926	0.000964306
1	3580	3.26157	3.27925	0.00096405
1	3581	3.25753	3.27925	0.000963799
1	3582	3.21983	3.27923	0.000963673
1	3583	3.21116	3.27921	0.000963591
1	3584	3.2646	3.27921	0.000963331
1	3585	3.29289	3.27921	0.00096307
1	3586	3.29205	3.27921	0.000962808
1	3587	3.2828	3.27921	0.00096254
1	3588	3.28521	3.27922	0.000962273
1	3589	3.29503	3.27922	0.000962015
1	3590	3.29876	3.27923	0.000961763
1	3591	3.29704	3.27923	0.000961508
1	3592	3.29857	3.27924	0.000961255
1	3593	3.3018	3.27924	0.000961008
1	3594	3.29109	3.27925	0.000960746
1	3595	3.27757	3.27925	0.000960479
1	3596	3.29578	3.27925	0.000960223
1	3597	3.30422	3.27926	0.000959981
1	3598	3.2911	3.27926	0.00095972
1	3599	3.28385	3.27926	0.000959454
1	3600	3.29429	3.27927	0.000959197
1	3601	3.30024	3.27927	0.000958948
1	3602	3.28154	3.27927	0.000958682
1	3603	3.23294	3.27926	0.000958502
1	3604	3.23406	3.27925	0.000958318
1	3605	3.28184	3.27925	0.000958053
1	3606	3.29911	3.27925	0.000957803
1	3607	3.29907	3.27926	0.000957553
1	3608	3.29914	3.27926	0.000957304
1	3609	3.30177	3.27927	0.000957059
1	3610	3.29944	3.27928	0.00095681
1	3611	3.28348	3.27928	0.000956546
1	3612	3.26579	3.27927	0.000956288
1	3613	3.26105	3.27927	0.000956037
1	3614	3.26418	3.27926	0.000955781
1	3615	3.29019	3.27927	0.000955522
1	3616	3.31395	3.27928	0.000955306
1	3617	3.32186	3.27929	0.000955114
1	3618	3.31945	3.2793	0.000954915
1	3619	3.3135	3.27931	0.000954697
1	3620	3.30784	3.27932	0.000954466
1	3621	3.30582	3.27932	0.000954231
1	3622	3.30562	3.27933	0.000953995
1	3623	3.30506	3.27934	0.000953758
1	3624	3.32691	3.27935	0.000953585
1	3625	3.34575	3.27937	0.000953498
1	3626	3.3228	3.27938	0.00095331
1	3627	3.25772	3.27938	0.000953066
1	3628	3.24152	3.27937	0.000952861
1	3629	3.29225	3.27937	0.000952605
1	3630	3.30434	3.27938	0.000952367
1	3631	3.33984	3.27939	0.00095225
1	3632	3.35071	3.27941	0.000952191
1	3633	3.31109	3.27942	0.000951968
1	3634	3.25016	3.27941	0.00095174
1	3635	3.26983	3.27941	0.000951482
1	3636	3.31948	3.27942	0.000951284
1	3637	3.32653	3.27943	0.000951111
1	3638	3.30512	3.27944	0.000950876
1	3639	3.24418	3.27943	0.000950664
1	3640	3.23674	3.27942	0.000950475
1	3641	3.27796	3.27942	0.000950214
1	3642	3.28501	3.27942	0.000949954
1	3643	3.31268	3.27943	0.000949737
1	3644	3.3328	3.27944	0.00094959
1	3645	3.32528	3.27946	0.000949413
1	3646	3.31324	3.27947	0.000949197
1	3647	3.30562	3.27947	0.000948964
1	3648	3.30531	3.27948	0.00094873
1	3649	3.31722	3.27949	0.000948527
1	3650	3.3289	3.2795	0.000948364
1	3651	3.33473	3.27952	0.000948224
1	3652	3.33071	3.27953	0.000948068
1	3653	3.29837	3.27954	0.000947823
1	3654	3.27302	3.27954	0.000947565
1	3655	3.30438	3.27954	0.00094733
1	3656	3.32174	3.27956	0.000947141
1	3657	3.32787	3.27957	0.000946975
1	3658	3.31683	3.27958	0.00094677
1	3659	3.27805	3.27958	0.000946512
1	3660	3.29243	3.27958	0.00094626
1	3661	3.30522	3.27959	0.000946027
1	3662	3.29103	3.27959	0.000945774
1	3663	3.29325	3.2796	0.000945523
1	3664	3.2837	3.2796	0.000945266
1	3665	3.23898	3.27959	0.000945073
1	3666	3.24585	3.27958	0.00094486
1	3667	3.30879	3.27958	0.000944636
1	3668	3.32574	3.2796	0.000944462
1	3669	3.32357	3.27961	0.000944281
1	3670	3.3122	3.27962	0.000944065
1	3671	3.2843	3.27962	0.000943809
1	3672	3.27228	3.27962	0.000943554
1	3673	3.30673	3.27962	0.000943326
1	3674	3.3061	3.27963	0.000943097
1	3675	3.2606	3.27963	0.000942854
1	3676	3.24391	3.27962	0.000942648
1	3677	3.28297	3.27962	0.000942392
1	3678	3.31229	3.27963	0.000942177
1	3679	3.31452	3.27964	0.000941969
1	3680	3.2979	3.27964	0.000941726
1	3681	3.22754	3.27963	0.000941577
1	3682	3.17793	3.2796	0.000941726
1	3683	3.24351	3.27959	0.000941521
1	3684	3.26376	3.27959	0.000941276
1	3685	3.28125	3.27959	0.00094102
1	3686	3.29367	3.27959	0.000940773
1	3687	3.28313	3.27959	0.000940518
1	3688	3.25402	3.27958	0.000940289
1	3689	3.22525	3.27957	0.000940149
1	3690	3.20214	3.27955	0.000940128
1	3691	3.18768	3.27952	0.000940203
1	3692	3.20755	3.2795	0.000940151
1	3693	3.21735	3.27949	0.000940047
1	3694	3.20828	3.27947	0.00093999
1	3695	3.20406	3.27945	0.000939957
1	3696	3.22258	3.27943	0.000939828
1	3697	3.23834	3.27942	0.00093964
1	3698	3.24035	3.27941	0.000939445
1	3699	3.23537	3.2794	0.000939267
1	3700	3.2293	3.27938	0.000939111
1	3701	3.22931	3.27937	0.000938954
1	3702	3.23439	3.27936	0.000938779
1	3703	3.24064	3.27935	0.000938584
1	3704	3.24831	3.27934	0.000938368
1	3705	3.23465	3.27933	0.000938192
1	3706	3.19696	3.27931	0.000938202
1	3707	3.20707	3.27929	0.000938152
1	3708	3.22784	3.27927	0.000938001
1	3709	3.18317	3.27925	0.000938106
1	3710	3.17269	3.27922	0.000938293
1	3711	3.2676	3.27921	0.000938045
1	3712	3.29897	3.27922	0.000937808
1	3713	3.27831	3.27922	0.000937555
1	3714	3.24558	3.27921	0.000937346
1	3715	3.2328	3.2792	0.000937177
1	3716	3.2524	3.27919	0.000936953
1	3717	3.28089	3.27919	0.000936701
1	3718	3.28039	3.27919	0.000936449
1	3719	3.23093	3.27918	0.000936287
1	3720	3.21596	3.27916	0.00093619
1	3721	3.25308	3.27915	0.000935964
1	3722	3.28302	3.27916	0.000935713
1	3723	3.299	3.27916	0.000935477
1	3724	3.30896	3.27917	0.00093526
1	3725	3.3153	3.27918	0.000935059
1	3726	3.32006	3.27919	0.000934873
1	3727	3.32126	3.2792	0.00093469
1	3728	3.31759	3.27921	0.000934496
1	3729	3.30298	3.27922	0.000934267
1	3730	3.2469	3.27921	0.000934057
1	3731	3.24185	3.2792	0.00093386
1	3732	3.29091	3.2792	0.000933615
1	3733	3.28737	3.2792	0.000933368
1	3734	3.27374	3.2792	0.000933119
1	3735	3.26452	3.2792	0.000932877
1	3736	3.28333	3.2792	0.000932628
1	3737	3.30726	3.27921	0.000932409
1	3738	3.29768	3.27921	0.000932173
1	3739	3.29797	3.27922	0.000931937
1	3740	3.32464	3.27923	0.000931767
1	3741	3.34585	3.27925	0.000931688
1	3742	3.34896	3.27927	0.000931625
1	3743	3.34227	3.27928	0.000931528
1	3744	3.33308	3.2793	0.00093139
1	3745	3.30914	3.27931	0.000931176
1	3746	3.29867	3.27931	0.000930942
1	3747	3.32356	3.27932	0.000930768
1	3748	3.33883	3.27934	0.000930655
1	3749	3.30949	3.27935	0.000930442
1	3750	3.23522	3.27933	0.000930268
1	3751	3.27731	3.27933	0.00093002
1	3752	3.33322	3.27935	0.000929883
1	3753	3.34777	3.27937	0.000929814
1	3754	3.35708	3.27939	0.000929797
1	3755	3.36908	3.27941	0.000929856
1	3756	3.37173	3.27944	0.000929933
1	3757	3.3547	3.27946	0.000929901
1	3758	3.33006	3.27947	0.000929751
1	3759	3.28921	3.27947	0.000929508
1	3760	3.24716	3.27946	0.0009293
1	3761	3.24493	3.27945	0.000929098
1	3762	3.27124	3.27945	0.000928854
1	3763	3.31991	3.27946	0.000928669
1	3764	3.37061	3.27949	0.000928738
1	3765	3.39758	3.27952	0.000929021
1	3766	3.39751	3.27955	0.000929303
1	3767	3.38548	3.27958	0.000929481
1	3768	3.38872	3.27961	0.000929686
1	3769	3.39438	3.27964	0.000929938
1	3770	3.38499	3.27967	0.000930111
1	3771	3.36755	3.27969	0.000930156
1	3772	3.35341	3.27971	0.000930115
1	3773	3.33859	3.27972	0.000929999
1	3774	3.30041	3.27973	0.000929769
1	3775	3.28115	3.27973	0.000929523
1	3776	3.34588	3.27975	0.000929442
1	3777	3.38626	3.27978	0.000929623
1	3778	3.3747	3.2798	0.000929717
1	3779	3.36808	3.27982	0.000929764
1	3780	3.38892	3.27985	0.000929966
1	3781	3.39868	3.27988	0.000930251
1	3782	3.39968	3.27992	0.000930544
1	3783	3.40559	3.27995	0.000930891
1	3784	3.39919	3.27998	0.000931178
1	3785	3.35722	3.28	0.000931156
1	3786	3.3217	3.28001	0.000930975
1	3787	3.35123	3.28003	0.000930919
1	3788	3.37411	3.28006	0.000931004
1	3789	3.37279	3.28008	0.00093108
1	3790	3.37594	3.28011	0.000931178
1	3791	3.38832	3.28013	0.00093137
1	3792	3.38606	3.28016	0.000931543
1	3793	3.36836	3.28018	0.000931588
1	3794	3.36255	3.28021	0.000931595
1	3795	3.36603	3.28023	0.000931624
1	3796	3.35037	3.28025	0.000931562
1	3797	3.33323	3.28026	0.000931421
1	3798	3.33477	3.28028	0.000931287
1	3799	3.31264	3.28028	0.00093108
1	3800	3.29415	3.28029	0.000930842
1	3801	3.30758	3.2803	0.000930625
1	3802	3.34313	3.28031	0.000930527
1	3803	3.36243	3.28033	0.000930533
1	3804	3.36108	3.28035	0.00093053
1	3805	3.34802	3.28037	0.000930456
1	3806	3.31092	3.28038	0.000930246
1	3807	3.27879	3.28038	0.000930002
1	3808	3.30992	3.28039	0.00092979
1	3809	3.31172	3.2804	0.000929582
1	3810	3.24189	3.28039	0.000929393
1	3811	3.25063	3.28038	0.000929182
1	3812	3.34243	3.28039	0.000929081
1	3813	3.361	3.28042	0.000929078
1	3814	3.35686	3.28044	0.00092905
1	3815	3.34537	3.28045	0.000928963
1	3816	3.32982	3.28047	0.000928809
1	3817	3.32606	3.28048	0.000928643
1	3818	3.32668	3.28049	0.000928478
1	3819	3.3212	3.2805	0.000928296
1	3820	3.3268	3.28051	0.000928132
1	3821	3.3335	3.28053	0.000927993
1	3822	3.33046	3.28054	0.000927842
1	3823	3.32007	3.28055	0.000927657
1	3824	3.31604	3.28056	0.000927461
1	3825	3.29696	3.28056	0.000927229
1	3826	3.28625	3.28056	0.000926987
1	3827	3.3171	3.28057	0.000926794
1	3828	3.3368	3.28059	0.000926669
1	3829	3.34596	3.28061	0.000926584
1	3830	3.34907	3.28062	0.000926514
1	3831	3.34828	3.28064	0.000926441
1	3832	3.34719	3.28066	0.000926362
1	3833	3.33996	3.28067	0.000926249
1	3834	3.32818	3.28069	0.00092609
1	3835	3.32519	3.2807	0.000925922
1	3836	3.31462	3.28071	0.000925723
1	3837	3.29342	3.28071	0.000925487
1	3838	3.25818	3.2807	0.000925265
1	3839	3.23714	3.28069	0.000925093
1	3840	3.2567	3.28069	0.000924873
1	3841	3.29942	3.28069	0.000924646
1	3842	3.32233	3.2807	0.000924468
1	3843	3.3291	3.28072	0.000924314
1	3844	3.3282	3.28073	0.000924156
1	3845	3.32144	3.28074	0.000923976
1	3846	3.31113	3.28075	0.00092377
1	3847	3.30128	3.28075	0.000923545
1	3848	3.2975	3.28076	0.000923315
1	3849	3.30264	3.28076	0.000923093
1	3850	3.30798	3.28077	0.00092288
1	3851	3.30324	3.28077	0.000922659
1	3852	3.30352	3.28078	0.000922438
1	3853	3.30473	3.28079	0.00092222
1	3854	3.29844	3.28079	0.000921992
1	3855	3.30122	3.2808	0.000921768
1	3856	3.31016	3.2808	0.00092156
1	3857	3.31376	3.28081	0.000921361
1	3858	3.29468	3.28082	0.000921129
1	3859	3.273	3.28081	0.000920893
1	3860	3.30877	3.28082	0.000920683
1	3861	3.33544	3.28084	0.000920553
1	3862	3.33135	3.28085	0.000920407
1	3863	3.31504	3.28086	0.000920212
1	3864	3.31954	3.28087	0.000920028
1	3865	3.33296	3.28088	0.000919889
1	3866	3.33053	3.28089	0.00091974
1	3867	3.30557	3.2809	0.000919525
1	3868	3.2682	3.2809	0.000919293
1	3869	3.26973	3.28089	0.00091906
1	3870	3.29465	3.2809	0.000918829
1	3871	3.30644	3.2809	0.000918615
1	3872	3.32088	3.28091	0.000918436
1	3873	3.32898	3.28093	0.000918283
1	3874	3.31765	3.28094	0.000918095
1	3875	3.28332	3.28094	0.000917858
1	3876	3.26286	3.28093	0.000917633
1	3877	3.28285	3.28093	0.000917397
1	3878	3.3219	3.28094	0.000917221
1	3879	3.34072	3.28096	0.000917114
1	3880	3.32493	3.28097	0.000916947
1	3881	3.30048	3.28098	0.000916725
1	3882	3.30159	3.28098	0.000916504
1	3883	3.31075	3.28099	0.0009163
1	3884	3.29624	3.28099	0.000916073
1	3885	3.2727	3.28099	0.000915839
1	3886	3.27132	3.28099	0.000915607
1	3887	3.30041	3.28099	0.000915385
1	3888	3.32151	3.281	0.000915209
1	3889	3.32006	3.28101	0.000915029
1	3890	3.28742	3.28101	0.000914795
1	3891	3.27194	3.28101	0.000914563
1	3892	3.28895	3.28101	0.00091433
1	3893	3.28159	3.28101	0.000914095
1	3894	3.29707	3.28102	0.00091387
1	3895	3.31735	3.28103	0.000913683
1	3896	3.29588	3.28103	0.000913456
1	3897	3.27522	3.28103	0.000913223
1	3898	3.31414	3.28104	0.000913028
1	3899	3.34728	3.28106	0.000912952
1	3900	3.35031	3.28107	0.000912891
1	3901	3.34057	3.28109	0.000912784
1	3902	3.32969	3.2811	0.000912635
1	3903	3.32291	3.28111	0.000912464
1	3904	3.31648	3.28112	0.000912276
1	3905	3.30061	3.28113	0.000912056
1	3906	3.24933	3.28112	0.000911858
1	3907	3.19132	3.28109	0.000911915
1	3908	3.23939	3.28108	0.000911744
1	3909	3.3276	3.2811	0.000911588
1	3910	3.36035	3.28112	0.00091158
1	3911	3.34627	3.28113	0.000911499
1	3912	3.30577	3.28114	0.000911288
1	3913	3.29315	3.28114	0.000911061
1	3914	3.31393	3.28115	0.000910866
1	3915	3.32293	3.28116	0.000910696
1	3916	3.32549	3.28117	0.000910534
1	3917	3.33207	3.28119	0.000910394
1	3918	3.33863	3.2812	0.00091028
1	3919	3.32501	3.28121	0.000910116
1	3920	3.28658	3.28121	0.000909885
1	3921	3.26797	3.28121	0.000909659
1	3922	3.29563	3.28121	0.000909435
1	3923	3.33077	3.28123	0.000909291
1	3924	3.35533	3.28124	0.000909255
1	3925	3.36781	3.28127	0.000909291
1	3926	3.36185	3.28129	0.000909291
1	3927	3.33879	3.2813	0.000909177
1	3928	3.32593	3.28131	0.000909017
1	3929	3.32812	3.28133	0.000908863
1	3930	3.31643	3.28133	0.000908676
1	3931	3.30291	3.28134	0.000908461
1	3932	3.32718	3.28135	0.000908305
1	3933	3.35455	3.28137	0.000908265
1	3934	3.34732	3.28139	0.000908189
1	3935	3.33696	3.2814	0.000908068
1	3936	3.3547	3.28142	0.000908028
1	3937	3.37841	3.28144	0.000908132
1	3938	3.3803	3.28147	0.000908248
1	3939	3.36546	3.28149	0.000908267
1	3940	3.34188	3.28151	0.000908166
1	3941	3.32065	3.28152	0.00090799
1	3942	3.31594	3.28152	0.000907802
1	3943	3.33072	3.28154	0.000907657
1	3944	3.34701	3.28155	0.000907579
1	3945	3.35694	3.28157	0.00090755
1	3946	3.35874	3.28159	0.000907531
1	3947	3.29712	3.2816	0.000907309
1	3948	3.26633	3.28159	0.000907088
1	3949	3.33738	3.28161	0.000906968
1	3950	3.34372	3.28162	0.000906875
1	3951	3.31538	3.28163	0.000906686
1	3952	3.32195	3.28164	0.000906513
1	3953	3.32502	3.28165	0.000906351
1	3954	3.29367	3.28165	0.000906126
1	3955	3.21067	3.28164	0.000906075
1	3956	3.29068	3.28164	0.000905849
1	3957	3.3584	3.28166	0.000905828
1	3958	3.36754	3.28168	0.000905859
1	3959	3.36962	3.2817	0.000905902
1	3960	3.3651	3.28172	0.000905918
1	3961	3.3383	3.28174	0.000905802
1	3962	3.27138	3.28174	0.000905577
1	3963	3.23027	3.28172	0.000905442
1	3964	3.29011	3.28172	0.000905216
1	3965	3.33759	3.28174	0.000905097
1	3966	3.35262	3.28176	0.000905045
1	3967	3.35004	3.28177	0.000904981
1	3968	3.33553	3.28179	0.000904854
1	3969	3.31796	3.2818	0.000904672
1	3970	3.30926	3.2818	0.000904471
1	3971	3.30118	3.28181	0.000904256
1	3972	3.27791	3.28181	0.000904029
1	3973	3.23693	3.2818	0.000903872
1	3974	3.2357	3.28178	0.000903719
1	3975	3.24559	3.28178	0.000903538
1	3976	3.28273	3.28178	0.00090331
1	3977	3.32009	3.28178	0.000903135
1	3978	3.33188	3.2818	0.000902995
1	3979	3.32391	3.28181	0.00090283
1	3980	3.28648	3.28181	0.000902604
1	3981	3.24842	3.2818	0.000902417
1	3982	3.26956	3.2818	0.000902195
1	3983	3.29831	3.2818	0.000901978
1	3984	3.3171	3.28181	0.000901795
1	3985	3.3277	3.28182	0.000901643
1	3986	3.30914	3.28183	0.000901442
1	3987	3.2739	3.28183	0.000901218
1	3988	3.27791	3.28183	0.000900993
1	3989	3.29353	3.28183	0.000900772
1	3990	3.29962	3.28183	0.000900557
1	3991	3.29533	3.28184	0.000900338
1	3992	3.28727	3.28184	0.000900113
1	3993	3.28489	3.28184	0.000899888
1	3994	3.2922	3.28184	0.000899667
1	3995	3.30118	3.28185	0.000899455
1	3996	3.30484	3.28185	0.000899248
1	3997	3.30133	3.28186	0.000899036
1	3998	3.29445	3.28186	0.000898817
1	3999	3.29202	3.28186	0.000898596
1	4000	3.29143	3.28187	0.000898374
1	4001	3.2863	3.28187	0.00089815
1	4002	3.27705	3.28187	0.000897927
1	4003	3.26211	3.28186	0.000897716
1	4004	3.23392	3.28185	0.000897572
1	4005	3.2443	3.28184	0.000897396
1	4006	3.29727	3.28184	0.000897181
1	4007	3.3286	3.28185	0.000897033
1	4008	3.33469	3.28187	0.000896906
1	4009	3.32369	3.28188	0.000896743
1	4010	3.31107	3.28189	0.000896549
1	4011	3.29777	3.28189	0.000896334
1	4012	3.27384	3.28189	0.000896113
1	4013	3.28779	3.28189	0.000895891
1	4014	3.30778	3.2819	0.000895691
1	4015	3.30884	3.2819	0.000895493
1	4016	3.29689	3.28191	0.000895277
1	4017	3.18735	3.28188	0.000895364
1	4018	3.25937	3.28188	0.000895159
1	4019	3.28337	3.28188	0.000894936
1	4020	3.30189	3.28188	0.000894727
1	4021	3.30678	3.28189	0.000894526
1	4022	3.25308	3.28188	0.000894332
1	4023	3.27898	3.28188	0.00089411
1	4024	3.30092	3.28188	0.000893901
1	4025	3.28078	3.28188	0.000893679
1	4026	3.27363	3.28188	0.000893459
1	4027	3.28761	3.28188	0.000893238
1	4028	3.31374	3.28189	0.000893052
1	4029	3.32773	3.2819	0.000892902
1	4030	3.33276	3.28192	0.00089277
1	4031	3.33033	3.28193	0.000892629
1	4032	3.31687	3.28194	0.00089245
1	4033	3.30011	3.28194	0.00089224
1	4034	3.29979	3.28195	0.00089203
1	4035	3.30645	3.28195	0.000891829
1	4036	3.30975	3.28196	0.000891635
1	4037	3.31548	3.28197	0.000891453
