L	block_ave	err
3103	-5.4645986628047805	0.0007096922118076423
3108	-5.464580341336872	0.0006818918370174769
3113	-5.464611683605044	0.0006748909462022052
3118	-5.464586609605517	0.0006706217370597759
3123	-5.4646017799992	0.0007029386455158345
3128	-5.464577902933938	0.0006885455228002205
3133	-5.464604976121507	0.0006900815292927766
3138	-5.464590085861684	0.0006974334246106117
3143	-5.464595112809338	0.0007100570011413327
3148	-5.46458022811349	0.0006784289543173569
3153	-5.464604761769986	0.0006808290101585157
3158	-5.464591049895382	0.000692235219770631
3163	-5.464596126434206	0.0007222061829028804
3168	-5.464579309697291	0.000685671667347336
3173	-5.4646059595391865	0.0006952198090009624
3178	-5.4645907780801934	0.0007052270080420999
3183	-5.464594829238127	0.0007139708376030963
3188	-5.464581486725058	0.0007257264747497252
3193	-5.464604151127868	0.0006965310536768937
3198	-5.464585537475341	0.0006670975893326266
3203	-5.464602085724924	0.0006576480337585182
3208	-5.464575862380342	0.0006716678431840704
